Country,Confirmed,Date,New Cases
Canada,3299333,2022-05-28 00:00:00+00:00,1190
Canada,3300313,2022-05-29 00:00:00+00:00,980
Canada,3301227,2022-05-30 00:00:00+00:00,914
Canada,3303253,2022-05-31 00:00:00+00:00,2026
Canada,3305534,2022-06-01 00:00:00+00:00,2281
Canada,3308621,2022-06-02 00:00:00+00:00,3087
Canada,3312121,2022-06-03 00:00:00+00:00,3500
Canada,3313781,2022-06-04 00:00:00+00:00,1660
Canada,3314653,2022-06-05 00:00:00+00:00,872
Canada,3315523,2022-06-06 00:00:00+00:00,870
Canada,3318459,2022-06-07 00:00:00+00:00,2936
Canada,3320550,2022-06-08 00:00:00+00:00,2091
Canada,3322864,2022-06-09 00:00:00+00:00,2314
Canada,3327628,2022-06-10 00:00:00+00:00,4764
Canada,3331546,2022-06-11 00:00:00+00:00,3918
Canada,3332967,2022-06-12 00:00:00+00:00,1421
Canada,3333827,2022-06-13 00:00:00+00:00,860
Canada,3336244,2022-06-14 00:00:00+00:00,2417
Canada,3337219,2022-06-15 00:00:00+00:00,975
Canada,3339993,2022-06-16 00:00:00+00:00,2774
Canada,3341750,2022-06-17 00:00:00+00:00,1757
Canada,3345230,2022-06-18 00:00:00+00:00,3480
Canada,3345230,2022-06-19 00:00:00+00:00,0
Canada,3346503,2022-06-20 00:00:00+00:00,1273
Canada,3348933,2022-06-21 00:00:00+00:00,2430
Canada,3350124,2022-06-22 00:00:00+00:00,1191
Canada,3354892,2022-06-23 00:00:00+00:00,4768
Canada,3357167,2022-06-24 00:00:00+00:00,2275
Canada,3360646,2022-06-25 00:00:00+00:00,3479
Canada,3361328,2022-06-26 00:00:00+00:00,682
Canada,3362201,2022-06-27 00:00:00+00:00,873
Canada,3365636,2022-06-28 00:00:00+00:00,3435
Canada,3367454,2022-06-29 00:00:00+00:00,1818
Canada,3373617,2022-06-30 00:00:00+00:00,6163
Canada,3375046,2022-07-01 00:00:00+00:00,1429
Canada,3379088,2022-07-02 00:00:00+00:00,4042
Canada,3380014,2022-07-03 00:00:00+00:00,926
Canada,3380346,2022-07-04 00:00:00+00:00,332
Canada,3386345,2022-07-05 00:00:00+00:00,5999
Canada,3386345,2022-07-06 00:00:00+00:00,0
Canada,3395112,2022-07-07 00:00:00+00:00,8767
Canada,3398678,2022-07-08 00:00:00+00:00,3566
Canada,3400138,2022-07-09 00:00:00+00:00,1460
Canada,3401209,2022-07-10 00:00:00+00:00,1071
Canada,3402242,2022-07-11 00:00:00+00:00,1033
Canada,3405579,2022-07-12 00:00:00+00:00,3337
Canada,3409195,2022-07-13 00:00:00+00:00,3616
Canada,3427294,2022-07-14 00:00:00+00:00,18099
Canada,3432951,2022-07-15 00:00:00+00:00,5657
Canada,3434935,2022-07-16 00:00:00+00:00,1984
Canada,3434935,2022-07-17 00:00:00+00:00,0
Canada,3434960,2022-07-18 00:00:00+00:00,25
Canada,3445739,2022-07-19 00:00:00+00:00,10779
Canada,3448165,2022-07-20 00:00:00+00:00,2426
Canada,3458589,2022-07-21 00:00:00+00:00,10424
Canada,3467083,2022-07-22 00:00:00+00:00,8494
Canada,3468737,2022-07-23 00:00:00+00:00,1654
Canada,3470015,2022-07-24 00:00:00+00:00,1278
Canada,3471291,2022-07-25 00:00:00+00:00,1276
Canada,3478676,2022-07-26 00:00:00+00:00,7385
Canada,3480477,2022-07-27 00:00:00+00:00,1801
Canada,3490473,2022-07-28 00:00:00+00:00,9996
Canada,3495942,2022-07-29 00:00:00+00:00,5469
Canada,3497278,2022-07-30 00:00:00+00:00,1336
Canada,3498222,2022-07-31 00:00:00+00:00,944
Canada,3499213,2022-08-01 00:00:00+00:00,991
Canada,3504874,2022-08-02 00:00:00+00:00,5661
Canada,3506384,2022-08-03 00:00:00+00:00,1510
Canada,3498469,2022-08-04 00:00:00+00:00,-7915
Canada,3519813,2022-08-05 00:00:00+00:00,21344
Canada,3520883,2022-08-06 00:00:00+00:00,1070
Canada,3521636,2022-08-07 00:00:00+00:00,753
Canada,3522412,2022-08-08 00:00:00+00:00,776
Canada,3524433,2022-08-09 00:00:00+00:00,2021
Canada,3525645,2022-08-10 00:00:00+00:00,1212
Canada,3538635,2022-08-11 00:00:00+00:00,12990
Canada,3543451,2022-08-12 00:00:00+00:00,4816
Canada,3543451,2022-08-13 00:00:00+00:00,0
Canada,3543451,2022-08-14 00:00:00+00:00,0
Canada,3543451,2022-08-15 00:00:00+00:00,0
Canada,3550525,2022-08-16 00:00:00+00:00,7074
Canada,3551787,2022-08-17 00:00:00+00:00,1262
Canada,3560967,2022-08-18 00:00:00+00:00,9180
Canada,3566727,2022-08-19 00:00:00+00:00,5760
Canada,3567581,2022-08-20 00:00:00+00:00,854
Canada,3568202,2022-08-21 00:00:00+00:00,621
Canada,3568850,2022-08-22 00:00:00+00:00,648
Canada,3572422,2022-08-23 00:00:00+00:00,3572
Canada,3574366,2022-08-24 00:00:00+00:00,1944
Canada,3581799,2022-08-25 00:00:00+00:00,7433
Canada,3585776,2022-08-26 00:00:00+00:00,3977
Canada,3586524,2022-08-27 00:00:00+00:00,748
Canada,3587074,2022-08-28 00:00:00+00:00,550
Canada,3587554,2022-08-29 00:00:00+00:00,480
Canada,3591517,2022-08-30 00:00:00+00:00,3963
Canada,3592432,2022-08-31 00:00:00+00:00,915
Canada,3601852,2022-09-01 00:00:00+00:00,9420
Canada,3605501,2022-09-02 00:00:00+00:00,3649
Canada,3606162,2022-09-03 00:00:00+00:00,661
Canada,3606636,2022-09-04 00:00:00+00:00,474
Canada,3607082,2022-09-05 00:00:00+00:00,446
Canada,3609979,2022-09-06 00:00:00+00:00,2897
Canada,3610904,2022-09-07 00:00:00+00:00,925
Canada,3617912,2022-09-08 00:00:00+00:00,7008
Canada,3621232,2022-09-09 00:00:00+00:00,3320
Canada,3621869,2022-09-10 00:00:00+00:00,637
Canada,3621869,2022-09-11 00:00:00+00:00,0
Canada,3622988,2022-09-12 00:00:00+00:00,1119
Canada,3626459,2022-09-13 00:00:00+00:00,3471
Canada,3626460,2022-09-14 00:00:00+00:00,1
Canada,3634471,2022-09-15 00:00:00+00:00,8011
Canada,3639404,2022-09-16 00:00:00+00:00,4933
Canada,3640018,2022-09-17 00:00:00+00:00,614
Canada,3640478,2022-09-18 00:00:00+00:00,460
Canada,3641062,2022-09-19 00:00:00+00:00,584
Canada,3645194,2022-09-20 00:00:00+00:00,4132
Canada,3646115,2022-09-21 00:00:00+00:00,921
Canada,3653600,2022-09-22 00:00:00+00:00,7485
Canada,3656663,2022-09-23 00:00:00+00:00,3063
Canada,3657396,2022-09-24 00:00:00+00:00,733
Canada,3658017,2022-09-25 00:00:00+00:00,621
Canada,3658642,2022-09-26 00:00:00+00:00,625
Canada,3661829,2022-09-27 00:00:00+00:00,3187
Canada,3662961,2022-09-28 00:00:00+00:00,1132
Canada,3671115,2022-09-29 00:00:00+00:00,8154
Canada,3672001,2022-09-30 00:00:00+00:00,886
Canada,3672846,2022-10-01 00:00:00+00:00,845
Canada,3673444,2022-10-02 00:00:00+00:00,598
Canada,3675850,2022-10-03 00:00:00+00:00,2406
Canada,3680193,2022-10-04 00:00:00+00:00,4343
Canada,3681278,2022-10-05 00:00:00+00:00,1085
Canada,3689836,2022-10-06 00:00:00+00:00,8558
Canada,3693127,2022-10-07 00:00:00+00:00,3291
Canada,3694060,2022-10-08 00:00:00+00:00,933
Canada,3694691,2022-10-09 00:00:00+00:00,631
Canada,3695404,2022-10-10 00:00:00+00:00,713
Canada,3698841,2022-10-11 00:00:00+00:00,3437
Canada,3699939,2022-10-12 00:00:00+00:00,1098
Canada,3709050,2022-10-13 00:00:00+00:00,9111
Canada,3714308,2022-10-14 00:00:00+00:00,5258
Canada,3715331,2022-10-15 00:00:00+00:00,1023
Canada,3716033,2022-10-16 00:00:00+00:00,702
Canada,3716673,2022-10-17 00:00:00+00:00,640
Canada,3720306,2022-10-18 00:00:00+00:00,3633
Canada,3721413,2022-10-19 00:00:00+00:00,1107
Canada,3730277,2022-10-20 00:00:00+00:00,8864
Canada,3733089,2022-10-21 00:00:00+00:00,2812
Canada,3733850,2022-10-22 00:00:00+00:00,761
Canada,3734432,2022-10-23 00:00:00+00:00,582
Canada,3735787,2022-10-24 00:00:00+00:00,1355
Canada,3739871,2022-10-25 00:00:00+00:00,4084
Canada,3740887,2022-10-26 00:00:00+00:00,1016
Canada,3749579,2022-10-27 00:00:00+00:00,8692
Canada,3754190,2022-10-28 00:00:00+00:00,4611
Canada,3755008,2022-10-29 00:00:00+00:00,818
Canada,3755565,2022-10-30 00:00:00+00:00,557
Canada,3756126,2022-10-31 00:00:00+00:00,561
Canada,3759463,2022-11-01 00:00:00+00:00,3337
Canada,3760495,2022-11-02 00:00:00+00:00,1032
Canada,3769107,2022-11-03 00:00:00+00:00,8612
Canada,3770513,2022-11-04 00:00:00+00:00,1406
Canada,3770513,2022-11-05 00:00:00+00:00,0
Canada,3770513,2022-11-06 00:00:00+00:00,0
Canada,3774246,2022-11-07 00:00:00+00:00,3733
Canada,3777129,2022-11-08 00:00:00+00:00,2883
Canada,3778029,2022-11-09 00:00:00+00:00,900
Canada,3785711,2022-11-10 00:00:00+00:00,7682
Canada,3786792,2022-11-11 00:00:00+00:00,1081
Canada,3787472,2022-11-12 00:00:00+00:00,680
Canada,3787986,2022-11-13 00:00:00+00:00,514
Canada,3788506,2022-11-14 00:00:00+00:00,520
Canada,3793456,2022-11-15 00:00:00+00:00,4950
Canada,3794648,2022-11-16 00:00:00+00:00,1192
Canada,3800649,2022-11-17 00:00:00+00:00,6001
Canada,3801655,2022-11-18 00:00:00+00:00,1006
Canada,3802320,2022-11-19 00:00:00+00:00,665
Canada,3802904,2022-11-20 00:00:00+00:00,584
Canada,3804726,2022-11-21 00:00:00+00:00,1822
Canada,3806182,2022-11-22 00:00:00+00:00,1456
Canada,3807514,2022-11-23 00:00:00+00:00,1332
Canada,3809186,2022-11-24 00:00:00+00:00,1672
Canada,3810490,2022-11-25 00:00:00+00:00,1304
Canada,3810490,2022-11-26 00:00:00+00:00,0
Canada,3810490,2022-11-27 00:00:00+00:00,0
Canada,3812502,2022-11-28 00:00:00+00:00,2012
Canada,3813055,2022-11-29 00:00:00+00:00,553
Canada,3813055,2022-11-30 00:00:00+00:00,0
Canada,3825472,2022-12-01 00:00:00+00:00,12417
Canada,3825541,2022-12-02 00:00:00+00:00,69
Canada,3825541,2022-12-03 00:00:00+00:00,0
Canada,3825541,2022-12-04 00:00:00+00:00,0
Canada,3833630,2022-12-05 00:00:00+00:00,8089
Canada,3833630,2022-12-06 00:00:00+00:00,0
Canada,3835348,2022-12-07 00:00:00+00:00,1718
Canada,3840630,2022-12-08 00:00:00+00:00,5282
Canada,3842533,2022-12-09 00:00:00+00:00,1903
Canada,3843481,2022-12-10 00:00:00+00:00,948
Canada,3844287,2022-12-11 00:00:00+00:00,806
Canada,3847398,2022-12-12 00:00:00+00:00,3111
Canada,3849218,2022-12-13 00:00:00+00:00,1820
Canada,3850518,2022-12-14 00:00:00+00:00,1300
Canada,3852749,2022-12-15 00:00:00+00:00,2231
Canada,3854395,2022-12-16 00:00:00+00:00,1646
Canada,3855430,2022-12-17 00:00:00+00:00,1035
Canada,3856291,2022-12-18 00:00:00+00:00,861
Canada,3858777,2022-12-19 00:00:00+00:00,2486
Canada,3860718,2022-12-20 00:00:00+00:00,1941
Canada,3862157,2022-12-21 00:00:00+00:00,1439
Canada,3871018,2022-12-22 00:00:00+00:00,8861
Canada,3875356,2022-12-23 00:00:00+00:00,4338
Canada,3875356,2022-12-24 00:00:00+00:00,0
Canada,3875356,2022-12-25 00:00:00+00:00,0
Canada,3877068,2022-12-26 00:00:00+00:00,1712
Canada,3877836,2022-12-27 00:00:00+00:00,768
Canada,3878788,2022-12-28 00:00:00+00:00,952
Canada,3879896,2022-12-29 00:00:00+00:00,1108
Canada,3881877,2022-12-30 00:00:00+00:00,1981
Canada,3882688,2022-12-31 00:00:00+00:00,811
Canada,3883288,2023-01-01 00:00:00+00:00,600
Canada,3883745,2023-01-02 00:00:00+00:00,457
Canada,3885308,2023-01-03 00:00:00+00:00,1563
Canada,3886479,2023-01-04 00:00:00+00:00,1171
Canada,3897836,2023-01-05 00:00:00+00:00,11357
Canada,3899205,2023-01-06 00:00:00+00:00,1369
Germany,0,2020-01-22 00:00:00+00:00,0
Germany,0,2020-01-23 00:00:00+00:00,0
Germany,0,2020-01-24 00:00:00+00:00,0
Germany,0,2020-01-25 00:00:00+00:00,0
Germany,0,2020-01-26 00:00:00+00:00,0
Germany,1,2020-01-27 00:00:00+00:00,1
Germany,4,2020-01-28 00:00:00+00:00,3
Germany,4,2020-01-29 00:00:00+00:00,0
Germany,4,2020-01-30 00:00:00+00:00,0
Germany,5,2020-01-31 00:00:00+00:00,1
Germany,8,2020-02-01 00:00:00+00:00,3
Germany,10,2020-02-02 00:00:00+00:00,2
Germany,12,2020-02-03 00:00:00+00:00,2
Germany,12,2020-02-04 00:00:00+00:00,0
Germany,12,2020-02-05 00:00:00+00:00,0
Germany,12,2020-02-06 00:00:00+00:00,0
Germany,13,2020-02-07 00:00:00+00:00,1
Germany,13,2020-02-08 00:00:00+00:00,0
Germany,14,2020-02-09 00:00:00+00:00,1
Germany,14,2020-02-10 00:00:00+00:00,0
Germany,16,2020-02-11 00:00:00+00:00,2
Germany,16,2020-02-12 00:00:00+00:00,0
Germany,16,2020-02-13 00:00:00+00:00,0
Germany,16,2020-02-14 00:00:00+00:00,0
Germany,16,2020-02-15 00:00:00+00:00,0
Germany,16,2020-02-16 00:00:00+00:00,0
Germany,16,2020-02-17 00:00:00+00:00,0
Germany,16,2020-02-18 00:00:00+00:00,0
Germany,16,2020-02-19 00:00:00+00:00,0
Germany,16,2020-02-20 00:00:00+00:00,0
Germany,16,2020-02-21 00:00:00+00:00,0
Germany,16,2020-02-22 00:00:00+00:00,0
Germany,16,2020-02-23 00:00:00+00:00,0
Germany,16,2020-02-24 00:00:00+00:00,0
Germany,16,2020-02-25 00:00:00+00:00,0
Germany,21,2020-02-26 00:00:00+00:00,5
Germany,26,2020-02-27 00:00:00+00:00,5
Germany,53,2020-02-28 00:00:00+00:00,27
Germany,66,2020-02-29 00:00:00+00:00,13
Germany,117,2020-03-01 00:00:00+00:00,51
Germany,150,2020-03-02 00:00:00+00:00,33
Germany,188,2020-03-03 00:00:00+00:00,38
Germany,262,2020-03-04 00:00:00+00:00,74
Germany,400,2020-03-05 00:00:00+00:00,138
Germany,639,2020-03-06 00:00:00+00:00,239
Germany,795,2020-03-07 00:00:00+00:00,156
Germany,902,2020-03-08 00:00:00+00:00,107
Germany,1139,2020-03-09 00:00:00+00:00,237
Germany,1296,2020-03-10 00:00:00+00:00,157
Germany,1567,2020-03-11 00:00:00+00:00,271
Germany,2369,2020-03-12 00:00:00+00:00,802
Germany,3062,2020-03-13 00:00:00+00:00,693
Germany,3795,2020-03-14 00:00:00+00:00,733
Germany,4838,2020-03-15 00:00:00+00:00,1043
Germany,6012,2020-03-16 00:00:00+00:00,1174
Germany,7156,2020-03-17 00:00:00+00:00,1144
Germany,8198,2020-03-18 00:00:00+00:00,1042
Germany,10999,2020-03-19 00:00:00+00:00,2801
Germany,13957,2020-03-20 00:00:00+00:00,2958
Germany,16662,2020-03-21 00:00:00+00:00,2705
Germany,18610,2020-03-22 00:00:00+00:00,1948
Germany,22672,2020-03-23 00:00:00+00:00,4062
Germany,27436,2020-03-24 00:00:00+00:00,4764
Germany,31554,2020-03-25 00:00:00+00:00,4118
Germany,36508,2020-03-26 00:00:00+00:00,4954
Germany,42288,2020-03-27 00:00:00+00:00,5780
Germany,48582,2020-03-28 00:00:00+00:00,6294
Germany,52547,2020-03-29 00:00:00+00:00,3965
Germany,57298,2020-03-30 00:00:00+00:00,4751
Germany,61913,2020-03-31 00:00:00+00:00,4615
Germany,67366,2020-04-01 00:00:00+00:00,5453
Germany,73522,2020-04-02 00:00:00+00:00,6156
Germany,79696,2020-04-03 00:00:00+00:00,6174
Germany,85778,2020-04-04 00:00:00+00:00,6082
Germany,91714,2020-04-05 00:00:00+00:00,5936
Germany,95391,2020-04-06 00:00:00+00:00,3677
Germany,99225,2020-04-07 00:00:00+00:00,3834
Germany,103228,2020-04-08 00:00:00+00:00,4003
Germany,108202,2020-04-09 00:00:00+00:00,4974
Germany,113525,2020-04-10 00:00:00+00:00,5323
Germany,117658,2020-04-11 00:00:00+00:00,4133
Germany,120479,2020-04-12 00:00:00+00:00,2821
Germany,123016,2020-04-13 00:00:00+00:00,2537
Germany,125098,2020-04-14 00:00:00+00:00,2082
Germany,127584,2020-04-15 00:00:00+00:00,2486
Germany,130450,2020-04-16 00:00:00+00:00,2866
Germany,133830,2020-04-17 00:00:00+00:00,3380
Germany,137439,2020-04-18 00:00:00+00:00,3609
Germany,139897,2020-04-19 00:00:00+00:00,2458
Germany,141672,2020-04-20 00:00:00+00:00,1775
Germany,143457,2020-04-21 00:00:00+00:00,1785
Germany,145694,2020-04-22 00:00:00+00:00,2237
Germany,148046,2020-04-23 00:00:00+00:00,2352
Germany,150383,2020-04-24 00:00:00+00:00,2337
Germany,152438,2020-04-25 00:00:00+00:00,2055
Germany,154175,2020-04-26 00:00:00+00:00,1737
Germany,155193,2020-04-27 00:00:00+00:00,1018
Germany,156337,2020-04-28 00:00:00+00:00,1144
Germany,157641,2020-04-29 00:00:00+00:00,1304
Germany,159119,2020-04-30 00:00:00+00:00,1478
Germany,160758,2020-05-01 00:00:00+00:00,1639
Germany,161703,2020-05-02 00:00:00+00:00,945
Germany,162496,2020-05-03 00:00:00+00:00,793
Germany,163175,2020-05-04 00:00:00+00:00,679
Germany,163860,2020-05-05 00:00:00+00:00,685
Germany,164807,2020-05-06 00:00:00+00:00,947
Germany,166091,2020-05-07 00:00:00+00:00,1284
Germany,167300,2020-05-08 00:00:00+00:00,1209
Germany,168551,2020-05-09 00:00:00+00:00,1251
Germany,169218,2020-05-10 00:00:00+00:00,667
Germany,169575,2020-05-11 00:00:00+00:00,357
Germany,170508,2020-05-12 00:00:00+00:00,933
Germany,171306,2020-05-13 00:00:00+00:00,798
Germany,172239,2020-05-14 00:00:00+00:00,933
Germany,173152,2020-05-15 00:00:00+00:00,913
Germany,173772,2020-05-16 00:00:00+00:00,620
Germany,174355,2020-05-17 00:00:00+00:00,583
Germany,174697,2020-05-18 00:00:00+00:00,342
Germany,175210,2020-05-19 00:00:00+00:00,513
Germany,176007,2020-05-20 00:00:00+00:00,797
Germany,176752,2020-05-21 00:00:00+00:00,745
Germany,177212,2020-05-22 00:00:00+00:00,460
Germany,177850,2020-05-23 00:00:00+00:00,638
Germany,178281,2020-05-24 00:00:00+00:00,431
Germany,178570,2020-05-25 00:00:00+00:00,289
Germany,179002,2020-05-26 00:00:00+00:00,432
Germany,179364,2020-05-27 00:00:00+00:00,362
Germany,179717,2020-05-28 00:00:00+00:00,353
Germany,180458,2020-05-29 00:00:00+00:00,741
Germany,181196,2020-05-30 00:00:00+00:00,738
Germany,181482,2020-05-31 00:00:00+00:00,286
Germany,181815,2020-06-01 00:00:00+00:00,333
Germany,182028,2020-06-02 00:00:00+00:00,213
Germany,182370,2020-06-03 00:00:00+00:00,342
Germany,182764,2020-06-04 00:00:00+00:00,394
Germany,183271,2020-06-05 00:00:00+00:00,507
Germany,183678,2020-06-06 00:00:00+00:00,407
Germany,183979,2020-06-07 00:00:00+00:00,301
Germany,184193,2020-06-08 00:00:00+00:00,214
Germany,184543,2020-06-09 00:00:00+00:00,350
Germany,184861,2020-06-10 00:00:00+00:00,318
Germany,185416,2020-06-11 00:00:00+00:00,555
Germany,185674,2020-06-12 00:00:00+00:00,258
Germany,186022,2020-06-13 00:00:00+00:00,348
Germany,186269,2020-06-14 00:00:00+00:00,247
Germany,186461,2020-06-15 00:00:00+00:00,192
Germany,186839,2020-06-16 00:00:00+00:00,378
Germany,187184,2020-06-17 00:00:00+00:00,345
Germany,187764,2020-06-18 00:00:00+00:00,580
Germany,188534,2020-06-19 00:00:00+00:00,770
Germany,189135,2020-06-20 00:00:00+00:00,601
Germany,189822,2020-06-21 00:00:00+00:00,687
Germany,190359,2020-06-22 00:00:00+00:00,537
Germany,190862,2020-06-23 00:00:00+00:00,503
Germany,191449,2020-06-24 00:00:00+00:00,587
Germany,192079,2020-06-25 00:00:00+00:00,630
Germany,192556,2020-06-26 00:00:00+00:00,477
Germany,193243,2020-06-27 00:00:00+00:00,687
Germany,193499,2020-06-28 00:00:00+00:00,256
Germany,193761,2020-06-29 00:00:00+00:00,262
Germany,194259,2020-06-30 00:00:00+00:00,498
Germany,194725,2020-07-01 00:00:00+00:00,466
Germany,195228,2020-07-02 00:00:00+00:00,503
Germany,195674,2020-07-03 00:00:00+00:00,446
Germany,196096,2020-07-04 00:00:00+00:00,422
Germany,196335,2020-07-05 00:00:00+00:00,239
Germany,196554,2020-07-06 00:00:00+00:00,219
Germany,196944,2020-07-07 00:00:00+00:00,390
Germany,197341,2020-07-08 00:00:00+00:00,397
Germany,197783,2020-07-09 00:00:00+00:00,442
Germany,198178,2020-07-10 00:00:00+00:00,395
Germany,198556,2020-07-11 00:00:00+00:00,378
Germany,198804,2020-07-12 00:00:00+00:00,248
Germany,198963,2020-07-13 00:00:00+00:00,159
Germany,199375,2020-07-14 00:00:00+00:00,412
Germany,199726,2020-07-15 00:00:00+00:00,351
Germany,200260,2020-07-16 00:00:00+00:00,534
Germany,200843,2020-07-17 00:00:00+00:00,583
Germany,201372,2020-07-18 00:00:00+00:00,529
Germany,201574,2020-07-19 00:00:00+00:00,202
Germany,201823,2020-07-20 00:00:00+00:00,249
Germany,202345,2020-07-21 00:00:00+00:00,522
Germany,202799,2020-07-22 00:00:00+00:00,454
Germany,203368,2020-07-23 00:00:00+00:00,569
Germany,204183,2020-07-24 00:00:00+00:00,815
Germany,204964,2020-07-25 00:00:00+00:00,781
Germany,205269,2020-07-26 00:00:00+00:00,305
Germany,205609,2020-07-27 00:00:00+00:00,340
Germany,206242,2020-07-28 00:00:00+00:00,633
Germany,206926,2020-07-29 00:00:00+00:00,684
Germany,207828,2020-07-30 00:00:00+00:00,902
Germany,208698,2020-07-31 00:00:00+00:00,870
Germany,209653,2020-08-01 00:00:00+00:00,955
Germany,209893,2020-08-02 00:00:00+00:00,240
Germany,210402,2020-08-03 00:00:00+00:00,509
Germany,211281,2020-08-04 00:00:00+00:00,879
Germany,212022,2020-08-05 00:00:00+00:00,741
Germany,213067,2020-08-06 00:00:00+00:00,1045
Germany,214214,2020-08-07 00:00:00+00:00,1147
Germany,215336,2020-08-08 00:00:00+00:00,1122
Germany,215891,2020-08-09 00:00:00+00:00,555
Germany,216327,2020-08-10 00:00:00+00:00,436
Germany,217293,2020-08-11 00:00:00+00:00,966
Germany,218519,2020-08-12 00:00:00+00:00,1226
Germany,219964,2020-08-13 00:00:00+00:00,1445
Germany,221413,2020-08-14 00:00:00+00:00,1449
Germany,222828,2020-08-15 00:00:00+00:00,1415
Germany,223453,2020-08-16 00:00:00+00:00,625
Germany,224014,2020-08-17 00:00:00+00:00,561
Germany,225404,2020-08-18 00:00:00+00:00,1390
Germany,226914,2020-08-19 00:00:00+00:00,1510
Germany,228621,2020-08-20 00:00:00+00:00,1707
Germany,230048,2020-08-21 00:00:00+00:00,1427
Germany,232082,2020-08-22 00:00:00+00:00,2034
Germany,232864,2020-08-23 00:00:00+00:00,782
Germany,233575,2020-08-24 00:00:00+00:00,711
Germany,234853,2020-08-25 00:00:00+00:00,1278
Germany,236429,2020-08-26 00:00:00+00:00,1576
Germany,237936,2020-08-27 00:00:00+00:00,1507
Germany,239507,2020-08-28 00:00:00+00:00,1571
Germany,240986,2020-08-29 00:00:00+00:00,1479
Germany,241771,2020-08-30 00:00:00+00:00,785
Germany,242381,2020-08-31 00:00:00+00:00,610
Germany,243599,2020-09-01 00:00:00+00:00,1218
Germany,244855,2020-09-02 00:00:00+00:00,1256
Germany,246166,2020-09-03 00:00:00+00:00,1311
Germany,247619,2020-09-04 00:00:00+00:00,1453
Germany,248997,2020-09-05 00:00:00+00:00,1378
Germany,249985,2020-09-06 00:00:00+00:00,988
Germany,250799,2020-09-07 00:00:00+00:00,814
Germany,252298,2020-09-08 00:00:00+00:00,1499
Germany,253474,2020-09-09 00:00:00+00:00,1176
Germany,255366,2020-09-10 00:00:00+00:00,1892
Germany,256850,2020-09-11 00:00:00+00:00,1484
Germany,258480,2020-09-12 00:00:00+00:00,1630
Germany,259428,2020-09-13 00:00:00+00:00,948
Germany,260355,2020-09-14 00:00:00+00:00,927
Germany,261762,2020-09-15 00:00:00+00:00,1407
Germany,263663,2020-09-16 00:00:00+00:00,1901
Germany,265857,2020-09-17 00:00:00+00:00,2194
Germany,267773,2020-09-18 00:00:00+00:00,1916
Germany,270070,2020-09-19 00:00:00+00:00,2297
Germany,271415,2020-09-20 00:00:00+00:00,1345
Germany,272337,2020-09-21 00:00:00+00:00,922
Germany,274158,2020-09-22 00:00:00+00:00,1821
Germany,275927,2020-09-23 00:00:00+00:00,1769
Germany,278070,2020-09-24 00:00:00+00:00,2143
Germany,280223,2020-09-25 00:00:00+00:00,2153
Germany,282730,2020-09-26 00:00:00+00:00,2507
Germany,284140,2020-09-27 00:00:00+00:00,1410
Germany,285332,2020-09-28 00:00:00+00:00,1192
Germany,287421,2020-09-29 00:00:00+00:00,2089
Germany,289219,2020-09-30 00:00:00+00:00,1798
Germany,291722,2020-10-01 00:00:00+00:00,2503
Germany,294395,2020-10-02 00:00:00+00:00,2673
Germany,296958,2020-10-03 00:00:00+00:00,2563
Germany,299237,2020-10-04 00:00:00+00:00,2279
Germany,300619,2020-10-05 00:00:00+00:00,1382
Germany,303258,2020-10-06 00:00:00+00:00,2639
Germany,306086,2020-10-07 00:00:00+00:00,2828
Germany,310144,2020-10-08 00:00:00+00:00,4058
Germany,314660,2020-10-09 00:00:00+00:00,4516
Germany,319381,2020-10-10 00:00:00+00:00,4721
Germany,322864,2020-10-11 00:00:00+00:00,3483
Germany,325331,2020-10-12 00:00:00+00:00,2467
Germany,329453,2020-10-13 00:00:00+00:00,4122
Germany,334585,2020-10-14 00:00:00+00:00,5132
Germany,341223,2020-10-15 00:00:00+00:00,6638
Germany,348557,2020-10-16 00:00:00+00:00,7334
Germany,356387,2020-10-17 00:00:00+00:00,7830
Germany,361974,2020-10-18 00:00:00+00:00,5587
Germany,366299,2020-10-19 00:00:00+00:00,4325
Germany,373167,2020-10-20 00:00:00+00:00,6868
Germany,380762,2020-10-21 00:00:00+00:00,7595
Germany,392049,2020-10-22 00:00:00+00:00,11287
Germany,403291,2020-10-23 00:00:00+00:00,11242
Germany,418005,2020-10-24 00:00:00+00:00,14714
Germany,429181,2020-10-25 00:00:00+00:00,11176
Germany,437866,2020-10-26 00:00:00+00:00,8685
Germany,449275,2020-10-27 00:00:00+00:00,11409
Germany,464239,2020-10-28 00:00:00+00:00,14964
Germany,481013,2020-10-29 00:00:00+00:00,16774
Germany,499694,2020-10-30 00:00:00+00:00,18681
Germany,518753,2020-10-31 00:00:00+00:00,19059
Germany,532930,2020-11-01 00:00:00+00:00,14177
Germany,545027,2020-11-02 00:00:00+00:00,12097
Germany,560379,2020-11-03 00:00:00+00:00,15352
Germany,577593,2020-11-04 00:00:00+00:00,17214
Germany,597583,2020-11-05 00:00:00+00:00,19990
Germany,619089,2020-11-06 00:00:00+00:00,21506
Germany,642488,2020-11-07 00:00:00+00:00,23399
Germany,658505,2020-11-08 00:00:00+00:00,16017
Germany,671868,2020-11-09 00:00:00+00:00,13363
Germany,687200,2020-11-10 00:00:00+00:00,15332
Germany,705687,2020-11-11 00:00:00+00:00,18487
Germany,727553,2020-11-12 00:00:00+00:00,21866
