Country,Confirmed,Date,New Cases,Seven_Day_Average
United Kingdom,7701715,2021-09-27 00:00:00+00:00,37485,33752.43
United Kingdom,7736235,2021-09-28 00:00:00+00:00,34520,34241.71
United Kingdom,7771294,2021-09-29 00:00:00+00:00,35059,34455.86
United Kingdom,7807036,2021-09-30 00:00:00+00:00,35742,34452.71
United Kingdom,7841625,2021-10-01 00:00:00+00:00,34589,34305.43
United Kingdom,7871014,2021-10-02 00:00:00+00:00,29389,34254.43
United Kingdom,7900680,2021-10-03 00:00:00+00:00,29666,33778.57
United Kingdom,7934936,2021-10-04 00:00:00+00:00,34256,33317.29
United Kingdom,7967985,2021-10-05 00:00:00+00:00,33049,33107.14
United Kingdom,8006660,2021-10-06 00:00:00+00:00,38675,33623.71
United Kingdom,8046390,2021-10-07 00:00:00+00:00,39730,34193.43
United Kingdom,8081300,2021-10-08 00:00:00+00:00,34910,34239.29
United Kingdom,8120713,2021-10-09 00:00:00+00:00,39413,35671.29
United Kingdom,8154306,2021-10-10 00:00:00+00:00,33593,36232.29
United Kingdom,8193769,2021-10-11 00:00:00+00:00,39463,36976.14
United Kingdom,8231437,2021-10-12 00:00:00+00:00,37668,37636
United Kingdom,8272883,2021-10-13 00:00:00+00:00,41446,38031.86
United Kingdom,8317439,2021-10-14 00:00:00+00:00,44556,38721.29
United Kingdom,8361651,2021-10-15 00:00:00+00:00,44212,40050.14
United Kingdom,8404469,2021-10-16 00:00:00+00:00,42818,40536.57
United Kingdom,8449165,2021-10-17 00:00:00+00:00,44696,42122.71
United Kingdom,8497868,2021-10-18 00:00:00+00:00,48703,43442.71
United Kingdom,8541192,2021-10-19 00:00:00+00:00,43324,44250.71
United Kingdom,8589737,2021-10-20 00:00:00+00:00,48545,45264.86
United Kingdom,8641221,2021-10-21 00:00:00+00:00,51484,46254.57
United Kingdom,8689949,2021-10-22 00:00:00+00:00,48728,46899.71
United Kingdom,8734934,2021-10-23 00:00:00+00:00,44985,47209.29
United Kingdom,8773674,2021-10-24 00:00:00+00:00,38740,46358.43
United Kingdom,8809774,2021-10-25 00:00:00+00:00,36100,44558
United Kingdom,8853227,2021-10-26 00:00:00+00:00,43453,44576.43
United Kingdom,8897149,2021-10-27 00:00:00+00:00,43922,43916
United Kingdom,8936155,2021-10-28 00:00:00+00:00,39006,42133.43
United Kingdom,8979236,2021-10-29 00:00:00+00:00,43081,41326.71
United Kingdom,9019962,2021-10-30 00:00:00+00:00,40726,40718.29
United Kingdom,9057629,2021-10-31 00:00:00+00:00,37667,40565
United Kingdom,9097311,2021-11-01 00:00:00+00:00,39682,41076.71
United Kingdom,9130857,2021-11-02 00:00:00+00:00,33546,39661.43
United Kingdom,9171660,2021-11-03 00:00:00+00:00,40803,39215.86
United Kingdom,9208219,2021-11-04 00:00:00+00:00,36559,38866.29
United Kingdom,9241916,2021-11-05 00:00:00+00:00,33697,37525.71
United Kingdom,9272066,2021-11-06 00:00:00+00:00,30150,36014.86
United Kingdom,9301909,2021-11-07 00:00:00+00:00,29843,34897.14
United Kingdom,9333891,2021-11-08 00:00:00+00:00,31982,33797.14
United Kingdom,9366676,2021-11-09 00:00:00+00:00,32785,33688.43
United Kingdom,9406001,2021-11-10 00:00:00+00:00,39325,33477.29
United Kingdom,9448402,2021-11-11 00:00:00+00:00,42401,34311.86
United Kingdom,9487302,2021-11-12 00:00:00+00:00,38900,35055.14
United Kingdom,9524971,2021-11-13 00:00:00+00:00,37669,36129.29
United Kingdom,9561099,2021-11-14 00:00:00+00:00,36128,37027.14
United Kingdom,9600369,2021-11-15 00:00:00+00:00,39270,38068.29
United Kingdom,9637190,2021-11-16 00:00:00+00:00,36821,38644.86
United Kingdom,9675058,2021-11-17 00:00:00+00:00,37868,38436.71
United Kingdom,9721916,2021-11-18 00:00:00+00:00,46858,39073.43
United Kingdom,9766153,2021-11-19 00:00:00+00:00,44237,39835.86
United Kingdom,9806034,2021-11-20 00:00:00+00:00,39881,40151.86
United Kingdom,9845492,2021-11-21 00:00:00+00:00,39458,40627.57
United Kingdom,9889926,2021-11-22 00:00:00+00:00,44434,41365.29
United Kingdom,9932408,2021-11-23 00:00:00+00:00,42482,42174
United Kingdom,9974843,2021-11-24 00:00:00+00:00,42435,42826.43
United Kingdom,10021497,2021-11-25 00:00:00+00:00,46654,42797.29
United Kingdom,10070841,2021-11-26 00:00:00+00:00,49344,43526.86
United Kingdom,10110408,2021-11-27 00:00:00+00:00,39567,43482
United Kingdom,10146915,2021-11-28 00:00:00+00:00,36507,43060.43
United Kingdom,10189059,2021-11-29 00:00:00+00:00,42144,42733.29
United Kingdom,10228772,2021-11-30 00:00:00+00:00,39713,42337.71
United Kingdom,10276007,2021-12-01 00:00:00+00:00,47235,43023.43
United Kingdom,10329074,2021-12-02 00:00:00+00:00,53067,43939.57
United Kingdom,10379647,2021-12-03 00:00:00+00:00,50573,44115.14
United Kingdom,10421104,2021-12-04 00:00:00+00:00,41457,44385.14
United Kingdom,10464389,2021-12-05 00:00:00+00:00,43285,45353.43
United Kingdom,10515239,2021-12-06 00:00:00+00:00,50850,46597.14
United Kingdom,10560341,2021-12-07 00:00:00+00:00,45102,47367
United Kingdom,10610958,2021-12-08 00:00:00+00:00,50617,47850.14
United Kingdom,10660981,2021-12-09 00:00:00+00:00,50023,47415.29
United Kingdom,10719165,2021-12-10 00:00:00+00:00,58184,48502.57
United Kingdom,10771444,2021-12-11 00:00:00+00:00,52279,50048.57
United Kingdom,10819515,2021-12-12 00:00:00+00:00,48071,50732.29
United Kingdom,10873468,2021-12-13 00:00:00+00:00,53953,51175.57
United Kingdom,10932545,2021-12-14 00:00:00+00:00,59077,53172
United Kingdom,11010286,2021-12-15 00:00:00+00:00,77741,57046.86
United Kingdom,11097851,2021-12-16 00:00:00+00:00,87565,62410
United Kingdom,11190354,2021-12-17 00:00:00+00:00,92503,67312.71
United Kingdom,11279428,2021-12-18 00:00:00+00:00,89074,72569.14
United Kingdom,11361387,2021-12-19 00:00:00+00:00,81959,77410.29
United Kingdom,11453121,2021-12-20 00:00:00+00:00,91734,82807.57
United Kingdom,11542143,2021-12-21 00:00:00+00:00,89022,87085.43
United Kingdom,11647473,2021-12-22 00:00:00+00:00,105330,91026.71
United Kingdom,11769921,2021-12-23 00:00:00+00:00,122448,96010
United Kingdom,11891292,2021-12-24 00:00:00+00:00,121371,100134
United Kingdom,12013153,2021-12-25 00:00:00+00:00,121861,104817.86
United Kingdom,12132098,2021-12-26 00:00:00+00:00,118945,110101.57
United Kingdom,12239797,2021-12-27 00:00:00+00:00,107699,112382.29
United Kingdom,12377822,2021-12-28 00:00:00+00:00,138025,119382.71
United Kingdom,12559926,2021-12-29 00:00:00+00:00,182104,130350.43
United Kingdom,12748050,2021-12-30 00:00:00+00:00,188124,139732.71
United Kingdom,12937886,2021-12-31 00:00:00+00:00,189836,149513.43
United Kingdom,13100458,2022-01-01 00:00:00+00:00,162572,155329.29
United Kingdom,13235401,2022-01-02 00:00:00+00:00,134943,157614.71
United Kingdom,13422815,2022-01-03 00:00:00+00:00,187414,169002.57
United Kingdom,13641520,2022-01-04 00:00:00+00:00,218705,180528.29
United Kingdom,13835334,2022-01-05 00:00:00+00:00,193814,182201.14
United Kingdom,14015065,2022-01-06 00:00:00+00:00,179731,181002.14
United Kingdom,14193228,2022-01-07 00:00:00+00:00,178163,179334.57
United Kingdom,14333794,2022-01-08 00:00:00+00:00,140566,176190.86
United Kingdom,14475192,2022-01-09 00:00:00+00:00,141398,177113
United Kingdom,14617314,2022-01-10 00:00:00+00:00,142122,170642.71
United Kingdom,14732594,2022-01-11 00:00:00+00:00,115280,155867.71
United Kingdom,14862138,2022-01-12 00:00:00+00:00,129544,146686.29
United Kingdom,14967817,2022-01-13 00:00:00+00:00,105679,136107.43
United Kingdom,15066395,2022-01-14 00:00:00+00:00,98578,124738.14
United Kingdom,15147120,2022-01-15 00:00:00+00:00,80725,116189.43
United Kingdom,15217280,2022-01-16 00:00:00+00:00,70160,106012.57
United Kingdom,15305410,2022-01-17 00:00:00+00:00,88130,98299.43
United Kingdom,15399300,2022-01-18 00:00:00+00:00,93890,95243.71
United Kingdom,15506750,2022-01-19 00:00:00+00:00,107450,92087.43
United Kingdom,15613283,2022-01-20 00:00:00+00:00,106533,92209.43
United Kingdom,15709059,2022-01-21 00:00:00+00:00,95776,91809.14
United Kingdom,15784488,2022-01-22 00:00:00+00:00,75429,91052.57
United Kingdom,15859288,2022-01-23 00:00:00+00:00,74800,91715.43
United Kingdom,15953685,2022-01-24 00:00:00+00:00,94397,92610.71
United Kingdom,16047716,2022-01-25 00:00:00+00:00,94031,92630.86
United Kingdom,16149319,2022-01-26 00:00:00+00:00,101603,91795.57
United Kingdom,16245474,2022-01-27 00:00:00+00:00,96155,90313
United Kingdom,16333980,2022-01-28 00:00:00+00:00,88506,89274.43
United Kingdom,16406123,2022-01-29 00:00:00+00:00,72143,88805
United Kingdom,16468522,2022-01-30 00:00:00+00:00,62399,87033.43
United Kingdom,17315893,2022-01-31 00:00:00+00:00,847371,194601.14
United Kingdom,17428345,2022-02-01 00:00:00+00:00,112452,197232.71
United Kingdom,17515199,2022-02-02 00:00:00+00:00,86854,195125.71
United Kingdom,17607832,2022-02-03 00:00:00+00:00,92633,194622.57
United Kingdom,17689885,2022-02-04 00:00:00+00:00,82053,193700.71
United Kingdom,17749999,2022-02-05 00:00:00+00:00,60114,191982.29
United Kingdom,17803325,2022-02-06 00:00:00+00:00,53326,190686.14
United Kingdom,17866632,2022-02-07 00:00:00+00:00,63307,78677
United Kingdom,17932803,2022-02-08 00:00:00+00:00,66171,72065.43
United Kingdom,18000119,2022-02-09 00:00:00+00:00,67316,69274.29
United Kingdom,18162199,2022-02-10 00:00:00+00:00,162080,79195.29
United Kingdom,18220515,2022-02-11 00:00:00+00:00,58316,75804.29
United Kingdom,18266015,2022-02-12 00:00:00+00:00,45500,73716.57
United Kingdom,18306859,2022-02-13 00:00:00+00:00,40844,71933.43
United Kingdom,18348029,2022-02-14 00:00:00+00:00,41170,68771
United Kingdom,18393951,2022-02-15 00:00:00+00:00,45922,65878.29
United Kingdom,18447706,2022-02-16 00:00:00+00:00,53755,63941
United Kingdom,18499058,2022-02-17 00:00:00+00:00,51352,48122.71
United Kingdom,18546205,2022-02-18 00:00:00+00:00,47147,46527.14
United Kingdom,18585423,2022-02-19 00:00:00+00:00,39218,45629.71
United Kingdom,18616433,2022-02-20 00:00:00+00:00,31010,44224.86
United Kingdom,18654572,2022-02-21 00:00:00+00:00,38139,43791.86
United Kingdom,18695448,2022-02-22 00:00:00+00:00,40876,43071
United Kingdom,18734683,2022-02-23 00:00:00+00:00,39235,40996.71
United Kingdom,18773164,2022-02-24 00:00:00+00:00,38481,39158
United Kingdom,18804765,2022-02-25 00:00:00+00:00,31601,36937.14
United Kingdom,18804765,2022-02-26 00:00:00+00:00,0,31334.57
United Kingdom,18804765,2022-02-27 00:00:00+00:00,0,26904.57
United Kingdom,18886701,2022-02-28 00:00:00+00:00,81936,33161.29
United Kingdom,18985568,2022-03-01 00:00:00+00:00,98867,41445.71
United Kingdom,19029321,2022-03-02 00:00:00+00:00,43753,42091.14
United Kingdom,19074696,2022-03-03 00:00:00+00:00,45375,43076
United Kingdom,19119181,2022-03-04 00:00:00+00:00,44485,44916.57
United Kingdom,19119181,2022-03-05 00:00:00+00:00,0,44916.57
United Kingdom,19119181,2022-03-06 00:00:00+00:00,0,44916.57
United Kingdom,19245301,2022-03-07 00:00:00+00:00,126120,51228.57
United Kingdom,19307014,2022-03-08 00:00:00+00:00,61713,45920.86
United Kingdom,19373884,2022-03-09 00:00:00+00:00,66870,49223.29
United Kingdom,19457976,2022-03-10 00:00:00+00:00,84092,54754.29
United Kingdom,19530485,2022-03-11 00:00:00+00:00,72509,58757.71
United Kingdom,19530485,2022-03-12 00:00:00+00:00,0,58757.71
United Kingdom,19530485,2022-03-13 00:00:00+00:00,0,58757.71
United Kingdom,19700952,2022-03-14 00:00:00+00:00,170467,65093
United Kingdom,19820181,2022-03-15 00:00:00+00:00,119229,73309.57
United Kingdom,19911155,2022-03-16 00:00:00+00:00,90974,76753
United Kingdom,20001627,2022-03-17 00:00:00+00:00,90472,77664.43
United Kingdom,20093762,2022-03-18 00:00:00+00:00,92135,80468.14
United Kingdom,20093762,2022-03-19 00:00:00+00:00,0,80468.14
United Kingdom,20093762,2022-03-20 00:00:00+00:00,0,80468.14
United Kingdom,20319434,2022-03-21 00:00:00+00:00,225672,88354.57
United Kingdom,20413731,2022-03-22 00:00:00+00:00,94297,84792.86
United Kingdom,20515998,2022-03-23 00:00:00+00:00,102267,86406.14
United Kingdom,20613817,2022-03-24 00:00:00+00:00,97819,87455.71
United Kingdom,20691123,2022-03-25 00:00:00+00:00,77306,85337.29
United Kingdom,20691123,2022-03-26 00:00:00+00:00,0,85337.29
United Kingdom,20691123,2022-03-27 00:00:00+00:00,0,85337.29
United Kingdom,20905515,2022-03-28 00:00:00+00:00,214392,83725.86
United Kingdom,20986171,2022-03-29 00:00:00+00:00,80656,81777.14
United Kingdom,21073009,2022-03-30 00:00:00+00:00,86838,79573
United Kingdom,21147425,2022-03-31 00:00:00+00:00,74416,76229.71
United Kingdom,21216874,2022-04-01 00:00:00+00:00,69449,75107.29
United Kingdom,21216874,2022-04-02 00:00:00+00:00,0,75107.29
United Kingdom,21216874,2022-04-03 00:00:00+00:00,0,75107.29
United Kingdom,21359681,2022-04-04 00:00:00+00:00,142807,64880.86
United Kingdom,21410305,2022-04-05 00:00:00+00:00,50624,60590.57
United Kingdom,21461556,2022-04-06 00:00:00+00:00,51251,55506.71
United Kingdom,21508546,2022-04-07 00:00:00+00:00,46990,51588.71
United Kingdom,21549830,2022-04-08 00:00:00+00:00,41284,47565.14
United Kingdom,21549830,2022-04-09 00:00:00+00:00,0,47565.14
United Kingdom,21549830,2022-04-10 00:00:00+00:00,0,47565.14
United Kingdom,21641004,2022-04-11 00:00:00+00:00,91174,40189
United Kingdom,21679280,2022-04-12 00:00:00+00:00,38276,38425
United Kingdom,21715116,2022-04-13 00:00:00+00:00,35836,36222.86
United Kingdom,21747638,2022-04-14 00:00:00+00:00,32522,34156
United Kingdom,21747638,2022-04-15 00:00:00+00:00,0,28258.29
United Kingdom,21747638,2022-04-16 00:00:00+00:00,0,28258.29
United Kingdom,21747638,2022-04-17 00:00:00+00:00,0,28258.29
United Kingdom,21747638,2022-04-18 00:00:00+00:00,0,15233.43
United Kingdom,21863944,2022-04-19 00:00:00+00:00,116306,26380.57
United Kingdom,21890037,2022-04-20 00:00:00+00:00,26093,24988.71
United Kingdom,21909509,2022-04-21 00:00:00+00:00,19472,23124.43
United Kingdom,21933206,2022-04-22 00:00:00+00:00,23697,26509.71
United Kingdom,21933206,2022-04-23 00:00:00+00:00,0,26509.71
United Kingdom,21933206,2022-04-24 00:00:00+00:00,0,26509.71
United Kingdom,21978198,2022-04-25 00:00:00+00:00,44992,32937.14
United Kingdom,21994809,2022-04-26 00:00:00+00:00,16611,18695
United Kingdom,22011920,2022-04-27 00:00:00+00:00,17111,17411.86
United Kingdom,22025925,2022-04-28 00:00:00+00:00,14005,16630.86
United Kingdom,22038340,2022-04-29 00:00:00+00:00,12415,15019.14
United Kingdom,22038340,2022-04-30 00:00:00+00:00,0,15019.14
United Kingdom,22038340,2022-05-01 00:00:00+00:00,0,15019.14
United Kingdom,22038340,2022-05-02 00:00:00+00:00,0,8591.71
United Kingdom,22073858,2022-05-03 00:00:00+00:00,35518,11292.71
United Kingdom,22090523,2022-05-04 00:00:00+00:00,16665,11229
United Kingdom,22102983,2022-05-05 00:00:00+00:00,12460,11008.29
United Kingdom,22114034,2022-05-06 00:00:00+00:00,11051,10813.43
United Kingdom,22114034,2022-05-07 00:00:00+00:00,0,10813.43
United Kingdom,22114034,2022-05-08 00:00:00+00:00,0,10813.43
United Kingdom,22140287,2022-05-09 00:00:00+00:00,26253,14563.86
United Kingdom,22150700,2022-05-10 00:00:00+00:00,10413,10977.43
United Kingdom,22158820,2022-05-11 00:00:00+00:00,8120,9756.71
United Kingdom,22173620,2022-05-12 00:00:00+00:00,14800,10091
United Kingdom,22180207,2022-05-13 00:00:00+00:00,6587,9453.29
United Kingdom,22180207,2022-05-14 00:00:00+00:00,0,9453.29
United Kingdom,22180207,2022-05-15 00:00:00+00:00,0,9453.29
United Kingdom,22203799,2022-05-16 00:00:00+00:00,23592,9073.14
United Kingdom,22212395,2022-05-17 00:00:00+00:00,8596,8813.57
United Kingdom,22220178,2022-05-18 00:00:00+00:00,7783,8765.43
United Kingdom,22232377,2022-05-19 00:00:00+00:00,12199,8393.86
United Kingdom,22238713,2022-05-20 00:00:00+00:00,6336,8358
United Kingdom,22238713,2022-05-21 00:00:00+00:00,0,8358
United Kingdom,22238713,2022-05-22 00:00:00+00:00,0,8358
United Kingdom,22264680,2022-05-23 00:00:00+00:00,25967,8697.29
United Kingdom,22271122,2022-05-24 00:00:00+00:00,6442,8389.57
United Kingdom,22276975,2022-05-25 00:00:00+00:00,5853,8113.86
United Kingdom,22273040,2022-05-26 00:00:00+00:00,0,6371.14
United Kingdom,22277696,2022-05-27 00:00:00+00:00,4656,6131.14
United Kingdom,22277696,2022-05-28 00:00:00+00:00,0,6131.14
United Kingdom,22277696,2022-05-29 00:00:00+00:00,0,6131.14
United Kingdom,22294786,2022-05-30 00:00:00+00:00,17090,4863
United Kingdom,22300587,2022-05-31 00:00:00+00:00,5801,4771.43
United Kingdom,22305893,2022-06-01 00:00:00+00:00,5306,4693.29
United Kingdom,22305893,2022-06-02 00:00:00+00:00,0,4693.29
United Kingdom,22305893,2022-06-03 00:00:00+00:00,0,4028.14
United Kingdom,22305893,2022-06-04 00:00:00+00:00,0,4028.14
United Kingdom,22305893,2022-06-05 00:00:00+00:00,0,4028.14
United Kingdom,22338946,2022-06-06 00:00:00+00:00,33053,6308.57
United Kingdom,22349183,2022-06-07 00:00:00+00:00,10237,6942.29
United Kingdom,22363067,2022-06-08 00:00:00+00:00,13884,8167.71
United Kingdom,22373146,2022-06-09 00:00:00+00:00,10079,9607.57
United Kingdom,22382352,2022-06-10 00:00:00+00:00,9206,10922.71
United Kingdom,22382352,2022-06-11 00:00:00+00:00,0,10922.71
United Kingdom,22382352,2022-06-12 00:00:00+00:00,0,10922.71
United Kingdom,22410583,2022-06-13 00:00:00+00:00,28231,10233.86
United Kingdom,22422611,2022-06-14 00:00:00+00:00,12028,10489.71
United Kingdom,22447911,2022-06-15 00:00:00+00:00,25300,12120.57
United Kingdom,22460449,2022-06-16 00:00:00+00:00,12538,12471.86
United Kingdom,22472503,2022-06-17 00:00:00+00:00,12054,12878.71
United Kingdom,22472503,2022-06-18 00:00:00+00:00,0,12878.71
United Kingdom,22472503,2022-06-19 00:00:00+00:00,0,12878.71
United Kingdom,22508928,2022-06-20 00:00:00+00:00,36425,14049.29
United Kingdom,22525358,2022-06-21 00:00:00+00:00,16430,14678.14
United Kingdom,22558085,2022-06-22 00:00:00+00:00,32727,15739.14
United Kingdom,22576354,2022-06-23 00:00:00+00:00,18269,16557.86
United Kingdom,22592827,2022-06-24 00:00:00+00:00,16473,17189.14
United Kingdom,22592827,2022-06-25 00:00:00+00:00,0,17189.14
United Kingdom,22592827,2022-06-26 00:00:00+00:00,0,17189.14
United Kingdom,22640130,2022-06-27 00:00:00+00:00,47303,18743.14
United Kingdom,22661542,2022-06-28 00:00:00+00:00,21412,19454.86
United Kingdom,22697437,2022-06-29 00:00:00+00:00,35895,19907.43
United Kingdom,22720345,2022-06-30 00:00:00+00:00,22908,20570.14
United Kingdom,22741065,2022-07-01 00:00:00+00:00,20720,21176.86
United Kingdom,22741065,2022-07-02 00:00:00+00:00,0,21176.86
United Kingdom,22741065,2022-07-03 00:00:00+00:00,0,21176.86
United Kingdom,22741065,2022-07-04 00:00:00+00:00,0,14419.29
United Kingdom,22741065,2022-07-05 00:00:00+00:00,0,11360.43
United Kingdom,22883995,2022-07-06 00:00:00+00:00,142930,26651.14
United Kingdom,22883995,2022-07-07 00:00:00+00:00,0,23378.57
United Kingdom,22883995,2022-07-08 00:00:00+00:00,0,20418.57
United Kingdom,22883995,2022-07-09 00:00:00+00:00,0,20418.57
United Kingdom,22883995,2022-07-10 00:00:00+00:00,0,20418.57
United Kingdom,22883995,2022-07-11 00:00:00+00:00,0,20418.57
United Kingdom,22883995,2022-07-12 00:00:00+00:00,0,20418.57
United Kingdom,23074908,2022-07-13 00:00:00+00:00,190913,27273.29
United Kingdom,23074908,2022-07-14 00:00:00+00:00,0,27273.29
United Kingdom,23074908,2022-07-15 00:00:00+00:00,0,27273.29
United Kingdom,23074908,2022-07-16 00:00:00+00:00,0,27273.29
United Kingdom,23074908,2022-07-17 00:00:00+00:00,0,27273.29
United Kingdom,23074908,2022-07-18 00:00:00+00:00,0,27273.29
United Kingdom,23074908,2022-07-19 00:00:00+00:00,0,27273.29
United Kingdom,23212565,2022-07-20 00:00:00+00:00,137657,19665.29
United Kingdom,23212565,2022-07-21 00:00:00+00:00,0,19665.29
United Kingdom,23212565,2022-07-22 00:00:00+00:00,0,19665.29
United Kingdom,23212565,2022-07-23 00:00:00+00:00,0,19665.29
United Kingdom,23212565,2022-07-24 00:00:00+00:00,0,19665.29
United Kingdom,23212565,2022-07-25 00:00:00+00:00,0,19665.29
United Kingdom,23212565,2022-07-26 00:00:00+00:00,0,19665.29
United Kingdom,23304479,2022-07-27 00:00:00+00:00,91914,13130.57
United Kingdom,23304479,2022-07-28 00:00:00+00:00,0,13130.57
United Kingdom,23304479,2022-07-29 00:00:00+00:00,0,13130.57
United Kingdom,23304479,2022-07-30 00:00:00+00:00,0,13130.57
United Kingdom,23304479,2022-07-31 00:00:00+00:00,0,13130.57
United Kingdom,23304479,2022-08-01 00:00:00+00:00,0,13130.57
United Kingdom,23304479,2022-08-02 00:00:00+00:00,0,13130.57
United Kingdom,23368899,2022-08-03 00:00:00+00:00,64420,9202.86
United Kingdom,23368899,2022-08-04 00:00:00+00:00,0,9202.86
United Kingdom,23368899,2022-08-05 00:00:00+00:00,0,9202.86
United Kingdom,23368899,2022-08-06 00:00:00+00:00,0,9202.86
United Kingdom,23368899,2022-08-07 00:00:00+00:00,0,9202.86
United Kingdom,23368899,2022-08-08 00:00:00+00:00,0,9202.86
United Kingdom,23368899,2022-08-09 00:00:00+00:00,0,9202.86
United Kingdom,23420826,2022-08-10 00:00:00+00:00,51927,7418.14
United Kingdom,23420826,2022-08-11 00:00:00+00:00,0,7418.14
United Kingdom,23420826,2022-08-12 00:00:00+00:00,0,7418.14
United Kingdom,23420826,2022-08-13 00:00:00+00:00,0,7418.14
United Kingdom,23420826,2022-08-14 00:00:00+00:00,0,7418.14
United Kingdom,23420826,2022-08-15 00:00:00+00:00,0,7418.14
United Kingdom,23420826,2022-08-16 00:00:00+00:00,0,7418.14
United Kingdom,23460787,2022-08-17 00:00:00+00:00,39961,5708.71
United Kingdom,23460787,2022-08-18 00:00:00+00:00,0,5708.71
United Kingdom,23460787,2022-08-19 00:00:00+00:00,0,5708.71
United Kingdom,23460787,2022-08-20 00:00:00+00:00,0,5708.71
United Kingdom,23460787,2022-08-21 00:00:00+00:00,0,5708.71
United Kingdom,23460787,2022-08-22 00:00:00+00:00,0,5708.71
United Kingdom,23460787,2022-08-23 00:00:00+00:00,0,5708.71
United Kingdom,23460787,2022-08-24 00:00:00+00:00,0,0
United Kingdom,23492875,2022-08-25 00:00:00+00:00,32088,4584
United Kingdom,23492875,2022-08-26 00:00:00+00:00,0,4584
United Kingdom,23492875,2022-08-27 00:00:00+00:00,0,4584
United Kingdom,23492875,2022-08-28 00:00:00+00:00,0,4584
United Kingdom,23492875,2022-08-29 00:00:00+00:00,0,4584
United Kingdom,23492875,2022-08-30 00:00:00+00:00,0,4584
United Kingdom,23521792,2022-08-31 00:00:00+00:00,28917,8715
United Kingdom,23521792,2022-09-01 00:00:00+00:00,0,4131
United Kingdom,23521792,2022-09-02 00:00:00+00:00,0,4131
United Kingdom,23521792,2022-09-03 00:00:00+00:00,0,4131
United Kingdom,23521792,2022-09-04 00:00:00+00:00,0,4131
United Kingdom,23521792,2022-09-05 00:00:00+00:00,0,4131
United Kingdom,23521792,2022-09-06 00:00:00+00:00,0,4131
United Kingdom,23521792,2022-09-07 00:00:00+00:00,0,0
United Kingdom,23554519,2022-09-08 00:00:00+00:00,32727,4675.29
United Kingdom,23554519,2022-09-09 00:00:00+00:00,0,4675.29
United Kingdom,23554519,2022-09-10 00:00:00+00:00,0,4675.29
United Kingdom,23554519,2022-09-11 00:00:00+00:00,0,4675.29
United Kingdom,23554519,2022-09-12 00:00:00+00:00,0,4675.29
United Kingdom,23554519,2022-09-13 00:00:00+00:00,0,4675.29
United Kingdom,23554519,2022-09-14 00:00:00+00:00,0,4675.29
United Kingdom,23585305,2022-09-15 00:00:00+00:00,30786,4398
United Kingdom,23585305,2022-09-16 00:00:00+00:00,0,4398
United Kingdom,23585305,2022-09-17 00:00:00+00:00,0,4398
United Kingdom,23585305,2022-09-18 00:00:00+00:00,0,4398
United Kingdom,23585305,2022-09-19 00:00:00+00:00,0,4398
United Kingdom,23585305,2022-09-20 00:00:00+00:00,0,4398
United Kingdom,23585305,2022-09-21 00:00:00+00:00,0,4398
United Kingdom,23621952,2022-09-22 00:00:00+00:00,36647,5235.29
United Kingdom,23621952,2022-09-23 00:00:00+00:00,0,5235.29
United Kingdom,23621952,2022-09-24 00:00:00+00:00,0,5235.29
United Kingdom,23621952,2022-09-25 00:00:00+00:00,0,5235.29
United Kingdom,23621952,2022-09-26 00:00:00+00:00,0,5235.29
United Kingdom,23621952,2022-09-27 00:00:00+00:00,0,5235.29
United Kingdom,23621952,2022-09-28 00:00:00+00:00,0,5235.29
United Kingdom,23672852,2022-09-29 00:00:00+00:00,50900,7271.43
United Kingdom,23672852,2022-09-30 00:00:00+00:00,0,7271.43
United Kingdom,23672852,2022-10-01 00:00:00+00:00,0,7271.43
United Kingdom,23672852,2022-10-02 00:00:00+00:00,0,7271.43
United Kingdom,23672852,2022-10-03 00:00:00+00:00,0,7271.43
United Kingdom,23672852,2022-10-04 00:00:00+00:00,0,7271.43
United Kingdom,23672852,2022-10-05 00:00:00+00:00,0,7271.43
United Kingdom,23735273,2022-10-06 00:00:00+00:00,62421,8917.29
United Kingdom,23735273,2022-10-07 00:00:00+00:00,0,8917.29
United Kingdom,23735273,2022-10-08 00:00:00+00:00,0,8917.29
United Kingdom,23735273,2022-10-09 00:00:00+00:00,0,8917.29
United Kingdom,23735273,2022-10-10 00:00:00+00:00,0,8917.29
United Kingdom,23735273,2022-10-11 00:00:00+00:00,0,8917.29
United Kingdom,23735273,2022-10-12 00:00:00+00:00,0,8917.29
United Kingdom,23798793,2022-10-13 00:00:00+00:00,63520,9074.29
United Kingdom,23798793,2022-10-14 00:00:00+00:00,0,9074.29
United Kingdom,23798793,2022-10-15 00:00:00+00:00,0,9074.29
United Kingdom,23798793,2022-10-16 00:00:00+00:00,0,9074.29
United Kingdom,23798793,2022-10-17 00:00:00+00:00,0,9074.29
United Kingdom,23798793,2022-10-18 00:00:00+00:00,0,9074.29
United Kingdom,23798793,2022-10-19 00:00:00+00:00,0,9074.29
United Kingdom,23855522,2022-10-20 00:00:00+00:00,56729,8104.14
United Kingdom,23855522,2022-10-21 00:00:00+00:00,0,8104.14
United Kingdom,23855522,2022-10-22 00:00:00+00:00,0,8104.14
United Kingdom,23855522,2022-10-23 00:00:00+00:00,0,8104.14
United Kingdom,23855522,2022-10-24 00:00:00+00:00,0,8104.14
United Kingdom,23855522,2022-10-25 00:00:00+00:00,0,8104.14
United Kingdom,23855522,2022-10-26 00:00:00+00:00,0,8104.14
